87,22,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?4,126?9,126?9,126?9,126?9,126?9,126?9,126?9,134?4,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,35?5,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,134?6,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,35?14,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?5,17?0,17?0,17?0,17?0,17?0,134?5,106?4,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?5,17?0,17?0,17?0,17?0,17?0,134?5,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,106?6,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,106?4,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,35?10,35?10,35?10,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,188?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,188?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,17?0,126?0,126?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,134?6,17?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,17?0,134?7,0?0,0?0,134?6,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,126?0,126?0,17?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,17?0,5?0,5?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,126?9,126?9,126?9,126?9,134?5,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,134?5,126?9,126?9,126?9,126?9,134?6,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,5?0,5?0,17?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,17?0,5?0,5?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,126?9,126?9,126?9,126?9,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,126?9,126?9,126?9,126?9,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,5?0,5?0,17?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,126?9,126?9,126?9,126?9,0?0,0?0,0?0,0?0,0?0,0?0,35?5,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,35?14,0?0,0?0,0?0,0?0,0?0,0?0,126?9,126?9,126?9,126?9,134?6,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,126?9,126?9,126?9,126?9,0?0,0?0,0?0,0?0,0?0,0?0,35?5,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,35?14,0?0,0?0,0?0,0?0,0?0,0?0,126?9,126?9,126?9,126?9,134?6,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,126?9,126?9,126?9,126?9,0?0,0?0,0?0,0?0,0?0,0?0,35?5,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,35?14,0?0,0?0,0?0,0?0,0?0,0?0,126?9,126?9,126?9,126?9,134?6,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,17?0,5?0,5?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,126?9,126?9,126?9,126?9,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,126?9,126?9,126?9,126?9,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,5?0,5?0,17?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,17?0,5?0,5?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,126?9,126?9,126?9,126?9,134?4,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,134?4,126?9,126?9,126?9,126?9,134?6,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,5?0,5?0,17?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,17?0,126?0,126?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,134?6,17?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,17?0,134?7,0?0,0?0,134?6,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,126?0,126?0,17?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,188?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,188?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,17?0,17?0,134?7,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,17?0,17?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,12?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,134?6,17?0,17?0,17?0,17?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0,0?0
